id,tag,name,birthday,mcnum,tlpd_id,tlpd_db,lp_name,sc2e_id,country,race,dom_val,dom_start_id,dom_end_id,current_rating_id,romanized_name
19327,Saito,,,,,,,,VN,Z,-2.07578999470713,51,52,7284197,
13555,Sakarnen,,,,,0,,,US,P,-1.52594589801423,28,29,7297369,
4745,Salvation,,,,,,,,DE,T,-0.976638378266847,29,30,7300317,
9454,Scandicain,Fabian Knauer,,,,,"",,DE,P,-1.21943348475207,27,28,7295408,""
6329,Scarface,,,,,0,,,AU,T,-0.931847397832545,27,28,7287550,
11052,Hidd, Guillaume Doutriaux,,,,,"",,FR,P,-1.35843563228126,56,57,7286108,""
20004,HiddenHat,,,,,,,,US,P,-1.87997851850693,28,29,7297990,
7733,HJooPark,,,,,0,,,MY,P,-0.880035666659722,28,29,7302733,
16583,Hoty,,,,,,,,BR,R,-1.7496425505889,28,29,7300734,
15747,Kingofnorthwest,,,,,,,,CN,Z,-1.66048653049393,28,29,7298927,
19152,KingPhantom,,,,,,,,US,Z,-1.8421467324591,28,29,7292650,
15330,LingEJT,,,,,,,,UA,P,-1.63865303392454,25,26,7291218,
1299,lkjewq,AJ Schang,,,2425,2,,,US,Z,-0.592636417928088,37,38,7291266,
14524,LmTwoBlack,,,,,,,,BR,R,-1.62321091792675,25,26,7302838,
21096,loafer,,,,,0,,,RU,P,-1.97923235146829,29,30,7284566,
3527,LooKBacK,,,,3535,2,,,BR,T,-0.698068120072644,28,29,7298033,
1248,Itera,Manuel Bähren,,,4691,2,,,DE,Z,-0.854016098761231,28,29,7290173,
6611,iThanred,,,,,,,,AU,P,-0.89247476703859,27,28,7286454,
2379,Xeris,Duran Parsi,,,3454,3,,,US,P,-0.730103053566869,30,31,7292089,
4518,Xero,,,,,,,,NL,T,-0.971884992607777,33,34,7289463,
17523,大米超人,,,,,,,,CN,Z,-1.68417950691757,28,29,7299019,
14390,天海翼,,,,,,,,TW,Z,-1.5749787169127,27,28,7285207,
18095,奉天大帅张作霖,,,,,0,,,CN,P,-1.8229962929892,28,29,7293222,
14879,NagashO,,,,,,,,PL,R,-1.60723023036019,27,28,7291977,
407,SalMoSa,황성우,1982-07-11,2,413,3,Salmosa,,KR,Z,-0.687779512434111,44,45,7302697,Hwang Sung Woo
9564,RefleX,,,2,,0,,,AU,P,-0.752803009639935,28,29,7302887,
8854,RevivalFlaSh,"",,2,,,"",,AU,T,-0.943763556752941,26,27,7289696,""
553,FaiLo,Jimmie Andersen,,2,1675,2,FaiLo,,DK,T,-1.02549702364838,96,97,7286217,
576,Forbs,David Huang,,2,3469,2,"",,US,P,-0.943865774855338,54,55,7300335,
4280,fubb,Ola Ulseth,,2,,,"",,NO,P,-1.45976724673554,142,143,7293872,
3849,grim,Riku Mähönen,,2,1669,2,,,FI,T,-1.69524905154912,156,157,7285745,
1680,KySarr,강태훈,,2,3829,1,KySarr,,KR,Z,-0.76393732238,66,67,7295202,Kang Tae Hoon
2086,LadyBug,,,2,,,,,SG,Z,-0.930921080684811,28,29,7300096,
13852,Mode,Mark Haber,,3,,0,,,US,T,-2.00178882842832,97,98,7298010,
5144,moebius,,,3,,,,,UK,T,-1.01222947384711,28,29,7293910,
5643,Molder,Mateusz Tomczak,,3,,0,,,PL,T,-1.56211344196479,116,117,7286120,
14115,MoltenSC,,,3,,0,,,UK,P,-2.27942643397771,94,95,7297006,
10200,Morrissey,,,3,,,,,DE,T,-1.77228408301304,96,97,7296731,
5197,Pughy,Robert Pugh,,3,,0,,,UK,P,-1.40128243708662,106,107,7300179,
15326,Raddow,,,3,,,,,CZ,Z,-2.02951560739092,90,91,7291600,
4245,Calvin,,,4,,,,,MX,P,-0.921065884825725,28,29,7285225,
13420,LSDREAMER,François Rohrl,,,,0,,,FR,P,-1.46585256564359,31,32,7296470,
15314,magma,Nikola al-Issa,,,,0,,,CH,Z,-1.70695478732261,33,34,7288093,
15217,Maksim,,,,,0,,,RU,T,-1.99065320863883,92,93,7293097,
15560,Markezio,,,,,,,,RU,R,-1.63608336679327,25,26,7298882,
10047,Markiavelo,Marco Perez,,,,0,,,MX,T,-1.27090038525757,30,31,7301794,
10451,Markitos,,,,,0,,,AR,Z,-1.29770819169188,29,30,7296218,
13371,Masya,,,,,,,,UA,Z,-1.4010272363861,26,27,7300534,
951,Mata,,,,2687,2,,,SE,P,-0.506268768915325,28,29,7296432,
21080,Mataaaaaa,,,,,0,,,VN,P,-2.03399347729993,29,30,7283860,
11232,MayDubay,Илья Николаевич,,,,0,,,RU,T,-1.3341673508304,29,30,7287468,Ilya Nikolaevich
7661,Mitvem,"",,,,,"",,DE,T,-1.04123166574494,27,28,7293224,
1131,NiX,Daniel Richter,,,,,"",,DE,P,-0.513845227280406,25,26,7299483,
4070,NoRmall,Dawid Frydecki,,,4806,2,"",,PL,P,-1.2493967361847,96,97,7287023,
14309,nox,,,,,,,,PE,P,-1.59529458824554,28,29,7300638,
3796,NoX,,,,4157,2,,,RU,T,-0.784766029193551,28,29,7291282,
1803,Noxn,Hannah Whitman,,,4373,3,,,US,Z,-0.846644122296091,29,30,7290491,
14430,Paranoia,,,,,,,,AU,P,-1.54439847819615,26,27,7302284,
20154,Penguin,,,,,0,,,US,P,-2.02457766571394,30,31,7290330,
8716,Pentatonix,,,,,,,,KR,P,-0.905223806079408,28,29,7294316,
17868,PenutChen,,,,,,,,TW,Z,-1.79389655927757,28,29,7296801,
8880,Pepe,Peter Klauke,,,,0,,,DE,P,-0.579536867283325,32,33,7302714,
5534,Hei,,,,,0,,,US,T,-0.496180325080531,25,26,7300149,
19632,Heimdall,,,,,,,,,T,-1.91289103062954,26,27,7302051,
6857,Hein,,,,,0,,,DK,Z,,25,26,7294887,
13492,Heisenberg,"",,,,,"",,FR,T,-1.85624881262096,105,106,7290553,""
15930,Heisswasser,,,,,,,,PL,T,-1.8476533914229,46,47,7291914,
6316,HipsterTea,,,,,,,,US,P,-0.95242509349443,28,29,7293286,
15292,Iconz,,,,,,,,UK,T,-1.63092149028552,26,27,7292754,
17705,ICQAORKR,,,,,,,,,R,-1.78070897622125,30,31,7286834,
11459,iCubanex,,,,,,,,CR,Z,-1.35434958591359,27,28,7300478,
3619,Idle,,,,3803,2,,,US,Z,-0.712810923468267,28,29,7289610,
14843,IdleSolution,,,,,,,,PL,P,-1.66193015232216,28,29,7297459,
20987,PepeElpollo,,,,,,,,PE,Z,-1.97310189927784,26,27,7288752,
6192,phonehaha,"",,,,,"",,AU,R,-0.901068082404025,27,28,7301711,
12181,Phonix,,,,,,,,US,T,-1.34415608667145,26,27,7301910,
9776,PhONOMaNiAkS,,,,,0,,,BR,Z,-1.1087662081329,28,29,7288707,
14884,Pucchin,,,,,,,,PL,R,-1.57868917765759,26,27,7287869,
19438,Puceq,,,,,,,,PL,P,-1.97084344539146,44,45,7289956,
15902,Pucha,,,,,,,,PL,Z,-1.6640870241711,28,29,7296022,
5239,Scary,,,,,,,,US,Z,-0.906260805363936,28,29,7290099,
18037,ultralisk,,,,,,,,,R,-1.77032757826636,25,26,7292635,
13327,Unique,אריאל מזר,,,,0,"",,IL,T,-1.67239186758556,67,68,7297978,Ariel Mazar
2242,UserStupid,,,,,,,,SE,Z,-0.848982050697916,27,28,7298462,
5605,Ike,Ismo Kinnunen,,,,,"",,FI,T,-1.81442745738215,230,231,7288194,
13189,Illidan,"",,,,,"",,DE,Z,-1.75907165337963,76,77,7298189,""
13687,illidanRA,,,,,,"",,ZA,T,-1.74848874436228,79,80,7301898,
7799,joker,陶春涌,,,,0,,,CN,P,-1.29737827571273,55,56,7300495,Tao Chunyong
15175,Phredxor,,,,,,,,NZ,R,-1.66968393285064,27,28,7289707,
8036,PHtAl,,,,,,,,TH,T,-1.18285665054467,32,33,7287603,
4576,PhysicsLee,,,,,,,,US,T,-0.904581354366262,26,27,7301693,
8858,candyknight,"",,4,,,"",,AU,Z,-0.910291535141307,26,27,7295878,""
5331,Carnage,Filip Donskoy,,4,,0,,,US,Z,-1.69897311946248,140,141,7302065,
5487,NarKomaN,Stein Wilmann,,4,,0,,,NO,P,-0.599726951328143,27,28,7288148,
15909,PhotonMan,,,4,,,,,DE,Z,-2.1279656122712,88,89,7291060,
11695,Houdini,,,,,,,,UA,P,-1.46008181403107,56,57,7296321,
12579,JASON,,,,,0,,,DE,P,-1.71938230797513,130,131,7290524,
6505,keNn,,,,,0,,,PH,P,,25,26,7287725,
19465,PhysicsNoob,,,,,,,,,Z,-1.86988413668251,49,50,7286535,
5567,piratten,,,,,,,,DE,Z,-1.09065641761434,49,50,7290201,
988,pischner,Tobias Maiwald,,,4534,2,,,DE,T,-1.0429613055078,54,55,7296286,
13859,Piscolita,,,,,,,,CL,P,-1.67642643274852,34,35,7290537,
17510,Pistola,,,,,0,,,CR,Z,-1.94015350039363,49,50,7293768,
2265,Pit,,,,,,,,US,T,-0.91346593770676,27,28,7290133,
13156,pitivier,Thomas Meyer,,,,,"",,FR,Z,-1.74190136857203,83,84,7301532,""
1290,Pitro,Peter Pindeš,,,2083,2,,,SK,Z,-0.943896910214723,84,85,7295623,
21083,Polinka,,,,,,,,RU,Z,-1.97020070354299,25,26,7284031,
18799,Puchunguita,,,,,,,,PE,T,-1.82085392211223,28,29,7291142,
11839,Pulsar,"",,,,,"",,FR,Z,-1.36919988803105,29,30,7288422,""
3553,Pushkarik,,,,3638,2,"",,RU,T,-0.855130431435036,39,40,7289470,Daniel Grigoriev
21406,PUSTOTA,,,,,,,,RU,Z,-1.96709106952725,27,28,7284076,
4459,quix,Jing Wu,,,,0,,,US,P,-0.932809080188896,34,35,7287489,
19561,qweq,,,,,,,,,Z,-1.83231807742595,28,29,7295865,
13620,RaiLz,,,,,,,,US,P,-1.46748381752928,27,28,7296253,
1395,Sacre,,,,4612,2,,,,P,-0.770894109033311,28,29,7295214,
18980,sam,,,,,0,,,TW,P,-1.90183971257244,30,31,7295980,
19523,Sam,,,,,,,,IR,T,-1.82967985319437,28,29,7286446,
7181,Sam,,,,,,,,NZ,Z,-0.847897687813284,28,29,7290349,
17637,SERGIO,,,,,0,,,PE,T,-2.03691084521216,67,68,7283925,
10932,SerialKiller,,,,,,,,US,P,-1.12443535544118,26,27,7293176,
11873,Serious,"",,,,,"",,DE,P,-1.41415243753574,47,48,7302571,""
10666,Seriously,"",,,,,"",,DE,Z,-1.29000202112515,28,29,7294265,""
21286,SeriousSurge,,,,,,,,IE,P,-1.91543182706599,28,29,7284402,
8541,gSom,,,2,,0,,,RU,P,-1.40248435663715,55,56,7297578,Nikita Borovkov
2011,Last,김세중,,2,,0,,,KR,Z,-0.736717859849464,50,51,7298827,Kim Se Joong
1733,Legend,이선종,,2,4403,3,,,KR,T,-1.40095091162271,126,127,7289657,Lee Sung Jong
1882,Lobo,Alvin Toh,,2,,,,,SG,P,-1.58351967180431,180,181,7299330,
1547,Despiron,David Arruda,,3,2643,2,"",,BR,T,-1.38233094583182,142,143,7299046,
4294,EvilSD,"",,3,,,"",,TW,P,-1.08929423575495,81,82,7293157,
12571,fpsAction,,,3,,,,,,Z,-1.41397003683675,28,29,7288427,
8526,freAk,Carlo Zwart,,3,,0,,,NL,T,-1.51914418540987,81,82,7291663,
12293,loginn,"",,3,,,"",,FR,Z,-1.82965728169211,208,209,7293782,""
4605,ManicMarine,,,3,,,,,AU,T,-0.956925679791546,62,63,7293554,
17660,RNTandy,,,3,,,,,BN,Z,-1.84691058801043,52,53,7287264,
12691,FlowersRuSh,"",,3,,,"",,TW,P,-1.45095608607923,29,30,7292374,""
4221,Fireball,Julian Fasce,,4,,0,,,AR,Z,-0.843786915596006,53,54,7294033,
21006,SparkleEden,,,,,,,,RU,R,-1.96886983555033,26,27,7297381,
2777,Swiss,,,,2211,3,,,,T,,25,26,7293452,
9530,szkd,,,,,,,,JP,P,-0.966002438772881,28,29,7294724,
12322,SzykujDupsko,"",,,,,"",,PL,R,-1.70486240970547,52,53,7297875,""
18651,ForJumy,,,,,,,,DE,P,-1.91662605542354,44,45,7284695,
20745,Fulgertuney,,,,,,,,,Z,-2.02451735842057,26,27,7283854,
20321,gxalpha,,,,,,,,DE,Z,-1.97731281600805,28,29,7294012,
8385,GxZ,Matthew Mangelli,,,,0,,,US,Z,,25,26,7298752,
21500,HelioSouza,,,,,,,,,R,-1.99675485802395,26,27,7283984,
21065,Hoshiqua,,,,,0,,,FR,T,-1.9978763511437,26,27,7284489,
9964,iggytoto,,,,,0,,,RU,P,-1.32650377661064,37,38,7301736,Aleksey Zhuravlev
9795,iMax,"",,,,,"",,BR,P,-1.20066561764297,28,29,7294360,""
11253,ImBaCk,Radosław Kulka,,,,,"",,PL,T,-1.32396704462623,32,33,7286994,""
9999,IMBACoaching,,,,,0,,,US,Z,-1.23608169556985,28,29,7298429,
8882,ImbaCube,,,,,0,,,DE,T,-0.516480851424854,27,28,7292187,
12045,ImbaForceMVP,,,,,,"",,PE,T,-1.3250296116734,26,27,7287380,
2953,imbaFXopen,,,,2164,2,,,RS,P,-0.768370359745864,44,45,7288160,
16511,imbalanced,,,,,,,,RU,P,-1.72936919728752,28,29,7293636,
10902,IMBALISK,,,,,,,,,Z,-1.30855217362207,26,27,7301414,
4025,Imbaman,,,,4682,2,,,PL,Z,-1.28239682315964,104,105,7300368,
13573,ImBaSs,Tomasz Hulim,,,,0,,,PL,P,,25,26,7302749,
5314,imbatroll,,,,,,,,SE,P,-0.950721030813259,28,29,7295046,
8355,t0t,Maxime Taratte,,,,0,,,FR,P,,25,26,7290058,
6900,Taco,,,,,,,,US,P,-1.03145677040237,27,28,7287522,
12139,Thuganomics,,,,,0,,,US,T,-1.31778536331943,27,28,7290389,
2700,ThulasiDeva,,,,1862,3,,,FI,P,,25,26,7302788,
8503,Thumper,,,,,,,,NZ,T,-1.12274045607051,27,28,7288608,
9018,thunder,,,,,,,,PL,Z,-1.12833405702676,29,30,7298447,
12495,Thunder,,,,,,,,BR,T,-1.38812142004173,26,27,7285168,
6453,THUNDERbirdpol,,,,,,,,PL,T,-0.908394173372098,28,29,7297506,
12474,Thunderbolt,"",,,,,"",,,Z,-1.38833398632744,28,29,7290448,""
19056,VICKO,,,,,,,,PE,T,-1.67858799884981,25,26,7302462,
20568,ViewerKR,,,,,,,,,P,-1.96014934692277,27,28,7299400,
15469,WellINK,,,,,,,,RU,P,-1.65177832485083,25,26,7292120,
8902,Wendtebassen,Jacob Wendt,,,,0,,,DK,Z,-1.7298823836368,97,98,7289604,
19774,Whatopia,,,,,,,,VN,Z,-2.0475785254995,35,36,7285293,
20462,Wick,,,,,,,,RU,Z,-1.98704323421577,27,28,7293365,
13350,Winckel,Luis Winckelmann,,,,0,"",,DE,Z,-1.56311460291476,66,67,7294286,""
5864,WithiN,Jaroslav Dolejš,,,,0,,,CZ,P,-1.2244138430497,58,59,7288147,
21508,Wizzer,,,,,,,,,Z,-1.96873963411751,26,27,7284061,
12379,Wolf,"",,,,,"",,,T,-1.36366505382415,26,27,7295379,""
17902,wolfsha,,,,,0,,,UK,P,-2.15449989468477,70,71,7283734,
20340,Wrigglinium,,,,,,,,AU,T,-2.0484917862775,28,29,7283895,
21540,Zelda,,,,,,,,CU,P,-1.94826104989122,25,26,7302998,
2842,znaiL,,,,2367,3,,,SE,T,,25,26,7292131,
19406,陈航航,,,,,,,,CN,R,-1.83470674151773,28,29,7300494,
14385,雪碧沁涼,,,,,,,,TW,T,-1.60408143301164,32,33,7289128,
3027,JackKnife,,,,2654,2,,,CN,T,-0.668829847510696,39,40,7292195,Huang Yi
11906,Jacobis,Jacob Schilt,,,,0,,,US,P,-1.77301559651411,84,85,7289865,
10446,Jacopana,"",,,,,"",,SV,T,-1.93220169501812,135,136,7300910,""
17993,Jade,,,,,,,,CN,P,-1.75314602888578,26,27,7290020,
373,Jaden,Eric Beaulieu,,,1801,2,,,CA,P,-0.73685353166796,49,50,7292249,
2909,Jigen,,,,2713,3,,,DE,T,,25,26,7294043,
15359,Luzunn,,,,,0,,,BR,Z,-1.63508322884558,26,27,7287705,
9788,Luzyus,"",,,,,"",,BR,Z,-1.52391508791557,66,67,7284990,""
12857,Oracle,강승현,,3,,0,,,KR,P,-1.43284665700154,154,155,7302412,Kang Seung Hyeon
10071,NoobinProud,,,3,,,,,US,T,-1.2132632845818,27,28,7284945,
7789,Noose,,,3,,,,,AU,Z,-0.959550477242837,28,29,7290625,
3770,Nova,,,3,4214,2,,,US,Z,-0.751304406343045,28,29,7293892,
6051,NovaX,,,3,,,,,AU,Z,-1.87804474819044,189,190,7300766,
6206,noX,Phil Townsley,,3,,0,,,UK,T,-2.03413847394289,191,192,7298478,
14601,MarriedMan,,,,,,,,,R,-1.59182357053284,28,29,7293629,
20982,NoxxCorpo,,,,,0,,,FR,Z,-1.99970064766442,26,27,7283988,
3831,noYc,Niklas Hofmann,,,4276,2,,,DE,P,-0.838192178309122,27,28,7288815,
9224,NSky,"",,,,0,"",,FR,T,-2.01716610478993,165,166,7301286,""
7402,NsLaKe,,,,,,,,TH,P,-0.852675700178903,27,28,7296219,
19011,Piwon,,,,,,,,ES,T,-1.80192349353113,25,26,7302677,
6328,Pollofrio,,,,,0,,,AU,Z,-0.945848847845784,27,28,7296796,
19211,Pollomex,,,,,,,,,P,-1.8413346502134,26,27,7302549,
16559,Pollyanna,"",,,,,"",,,T,-1.76149156042116,29,30,7302181,""
8827,Rathead,,,,,,,,US,Z,-1.23932957873267,28,29,7285762,
14947,Relic,,,,,,,,,R,-1.65887174861108,29,30,7286568,
20955,Salvador,,,,,,,,,T,-1.94237493828221,26,27,7301495,
11110,SendauT,,,,,,,,PE,P,-1.29491208314138,25,26,7293556,
15401,slrkrpaktdmfrlaengks,,,,,,,,,T,-1.64440573139815,25,26,7290041,
7415,Smirk,,,,,,,,AU,T,-0.863765705331607,36,37,7296177,
11412,ImEmperor,,,,,0,,,PH,Z,-1.33119890520393,35,36,7295464,
14545,Imendil,,,,,0,,,PL,P,-1.59818670281048,27,28,7294436,
20764,Imhimmm,,,,,,,,,R,-1.98812322600337,25,26,7287830,
17514,IMHulk,,,,,0,,,CR,P,-1.80453734677963,43,44,7295446,
17287,imius,,,,,,,,RU,Z,-2.11539112201877,77,78,7299344,
2148,imix,,,,,,,,US,T,-0.860927915243352,28,29,7302812,
16587,iMiYodaJesus,,,,,,,,BR,R,-1.81474730876759,28,29,7296991,
19745,IMkawaii,,,,,,,,,R,-1.85199583865011,26,27,7285491,
15690,Immorael,,,,,,,,RU,P,-1.67238798666004,28,29,7292890,
12630,JaWa,,,,,0,,,PL,Z,-1.66749121325284,48,49,7295231,
10625,KatatoniK,,,,,0,User:KatatoniK,,UK,P,-2.15172580859337,105,106,7299079,
19791,Katharsis,,,,,,,,RU,P,-1.93185052811859,37,38,7285722,
6133,Katoteshiku,,,,,,,,DE,Z,-1.03061464345037,30,31,7286754,
8231,katras,,,,,,"",,CH,P,-1.16206010868242,30,31,7298580,
14182,Kazek,"",,,,,"",,PL,Z,-1.63173781162049,28,29,7300521,""
8661,kazi,,,,,,"",,SG,T,-0.91934201878289,28,29,7289040,
10420,Smith,Антон Голубев,,,,0,,,RU,P,-1.78299974538707,105,106,7286582,Anton Golubev
18889,smOke,,,,,,,,CZ,Z,-1.77527737531057,27,28,7292600,
15444,snakeruler,,,,,,,,US,P,-1.6506435599763,25,26,7288995,
16581,Snakespe,,,,,0,,,BR,Z,-2.06960739277946,84,85,7296765,
6609,sneak,,,,,,,,AU,P,-1.15960718667972,88,89,7286050,
20541,SneakyGerri,,,,,,,,AT,R,-1.98315479928598,27,28,7300141,
20956,SneakyTurtle,,,,,,,,,Z,-1.97801402786311,26,27,7284120,
11936,SnoW,"",,,,,"",,NO,P,-1.40189672285033,35,36,7302370,""
14760,SnowNinja,,,,,,,,US,Z,-1.6092682391046,28,29,7298272,
18408,SnowPython,,,,,,,,,P,-1.79690542174032,27,28,7295559,
11838,SnowY,Samuel Karlbom,,,,0,"",,SE,P,-1.34929892148431,27,28,7296710,""
4199,snuffle,,,,,,,,SE,Z,-1.21180104550829,80,81,7296290,
17592,SnuteChad,,,,,,,,RU,Z,-1.80521379144768,28,29,7300648,
14927,WyScion,Zoe Ladwig,,,,0,,,US,Z,-1.73977507234277,107,108,7286382,
19860,zebul,,,,,,,,FR,Z,-2.00011217013534,33,34,7299254,
1504,Zeddto,Kevin Bourdet,,,4457,2,,,FR,Z,-0.819790714328377,25,26,7295524,
9226,Zenith,Edvin Lam,,,,0,,,SE,Z,-1.80729693939117,165,166,7286489,
15482,Zerganism,,,,,,,,ID,Z,-1.66986427877013,35,36,7289980,
592,Zero,Tobias Otte,,,2298,3,"",,DE,T,-0.830873619088198,63,64,7288883,
12863,ZesTea,Zachary Ramirez,,,,0,,,US,Z,-2.00543160348547,78,79,7292244,
17381,Zetise,,,,,,,,,Z,-1.76094880395382,26,27,7287630,
14602,Zetsu,,,,,,,,,Z,-1.60099535595279,28,29,7286610,
19435,Zgredek,,,,,,,,PL,Z,-1.81265646895506,26,27,7289645,
16179,zilitO,,,,,0,,,PE,P,-1.77782914387225,30,31,7294091,
7482,zula,,,,,0,,,AU,R,-0.801048786957516,26,27,7289042,
2708,Zulu,Benjamin Groß,,,1865,3,,,DE,T,,25,26,7295789,
12358,Zumi,,,,,,,,SE,T,-1.36943273712223,25,26,7300771,
6591,ZzR,章志荣,,,,0,,,CN,Z,-0.9208198258142,68,69,7293226,Zhang Zhirong
17414,Андрей,"",,,,,"",,RU,T,-1.74950284957098,26,27,7297120,""
16397,Валетин,,,,,,,,RU,R,-1.69738070604461,28,29,7300084,
8873,城之内,,,,,0,,,CN,Z,-1.50284791741983,64,65,7294319,
17531,塔达林教徒,,,,,,,,CN,P,-1.69509643705334,28,29,7295346,
20296,李志明,,,,,,,,CN,T,-1.97282465024976,28,29,7290590,
20609,李翰林,,,,,0,,,CN,T,-1.99546931501756,26,27,7288896,
20069,Paws,,,3,,,,,UK,T,-1.98458757656348,28,29,7297399,
19407,李道治,,,,,,,,CN,R,-1.83377275261495,28,29,7290047,
20295,杜俊豪,,,,,0,,,CN,T,-1.97416707268663,28,29,7293766,
19411,Danklord,,,3,,,,,AU,Z,-1.78913690770519,28,29,7289341,
10263,Godu,,,3,,,,,FR,Z,-1.32045575207975,28,29,7300665,
1982,JUSTICE,,,3,,,,,KR,P,-0.629453201927608,25,26,7287513,
16238,KraKeN,,,4,,0,,,CA,Z,-2.0281895597278,87,88,7284248,
2029,KTopMvp,,,4,,,,,KR,T,-0.657540057140805,28,29,7290120,
10482,MacTavish,,,,,,,,,Z,-1.26968672581152,28,29,7299775,
9940,Malfegor,,,,,,,,IT,P,-1.47498602082517,59,60,7297541,
15094,MaLiBu,,,,,0,,,DE,Z,-1.62108943623401,28,29,7288370,
1178,Malice,Greg Risselada,,,3184,2,,,US,Z,-0.865934450043323,56,57,7290425,
18585,JimRaynorQC,,,,,0,,,CA,T,-1.8286680516441,33,34,7297630,
18520,Jimson,,,,,,,,US,R,-1.7947533942564,26,27,7295232,
19661,joseph,,,,,,,,MY,T,-1.86402622573041,25,26,7299043,
20491,Joseph,,,,,,,,,R,-1.98605558626906,27,28,7299779,
9263,Jothree,,,,,0,,,ID,P,-1.1796845013272,28,29,7301524,
18719,Jotokurti,,,,,,,,BG,T,-1.83187282332679,28,29,7302341,
19715,Jou,,,,,,,,PE,P,-1.88098252612395,25,26,7302933,
17453,JoZchi,,,,,,,,NO,Z,-1.98816222713053,69,70,7296563,
14192,jpjpjpjp,,,,,0,,,PL,Z,-1.62903517681726,29,30,7297633,
10566,JPsPeaceDuck,"",,,,,"",,,P,-0.641595906985328,28,29,7295751,""
9113,Lemon,אור סופר,,,,0,,,IL,T,-0.801252191680685,27,28,7296804,Or Sofer
20571,Lemonio,,,,,,,,,P,-1.99919202099908,27,28,7288599,
16906,kccasey,,,,,0,,,US,T,-2.01648272876275,73,74,7292648,
10748,Kebab,"",,,,,"",,US,T,-1.3053931616074,27,28,7288276,""
5486,KensShow,Andre Loper,,,,0,"",,DE,P,-0.918854315612173,30,31,7301351,
20318,Khatum,,,,,,,,RU,T,-1.96423493325283,28,29,7300226,
2919,Khazidhea,,,,2123,3,,,KZ,T,,25,26,7291426,
2246,Kingdom,문영훈,,,,0,,,KR,P,-0.63120921572971,43,44,7299159,Mun Young Hoon
13005,Koba,"",,,,,"",,DE,Z,-1.73454856835591,83,84,7288477,""
12790,koksnuss,"",,,,,"",,,P,-1.39863849903582,28,29,7288470,""
15268,Linvos,,,,,,,,UA,Z,-1.64670001457951,25,26,7294581,
20603,Lio,,,,,,,,AR,T,-1.99276658422023,26,27,7293541,
2191,Lipton,Александр Буров,,,,0,,,RU,P,-1.47263367742389,141,142,7299247,Aleksandr Burov
6619,Liquid,,,,,0,,,AU,Z,-1.07161631919831,57,58,7300039,
7541,Locke,,,,,,,,PH,P,-0.798144349270669,27,28,7291998,
9921,LoPerso,,,,,,,,IT,T,-1.26639270255141,29,30,7292755,
19361,LordBalraj,,,,,,,,FR,P,-1.85223321377954,25,26,7294051,
10790,LordJim,Konrad Kowalski,,,,0,,,PL,Z,-2.25063801827472,156,157,7301952,
19925,LordNate,,,,,,,,US,P,-1.98872448070372,33,34,7284806,
21340,LordVandor,,,,,,,,IT,T,-1.97228956087294,27,28,7284013,
14682,luke,Łukasz Szczepański,,,,0,,,PL,P,-1.61310608428066,29,30,7292791,
3163,LuKeR,Bartosz Zieliński,1989-05-04,,2822,2,,,PL,P,-1.05717286015638,109,110,7294148,
18649,Lukhavim,,,,,,,,PL,T,-1.76360934326955,28,29,7301273,
15669,Nishi,,,,,,,,CL,Z,-1.98304241289582,92,93,7284546,
15221,NishinoNanase,,,,,0,,,JP,P,-1.61257499051118,107,108,7289544,
16325,Nisho,,,,,,,,IT,P,-1.87369632559006,68,69,7293457,
3655,PaPhJoRt,,,,3915,2,,,DK,Z,-0.704057006761826,28,29,7302956,
3364,Plato,,,,3288,2,,,US,P,-0.72311462284107,33,34,7293026,
10670,PollaiD,,,,,,"",,BY,Z,-1.29181598425435,27,28,7285673,
5791,ReviLo,Oli Gray,,,,0,,,UK,P,-0.980833559737052,28,29,7297882,
16068,salmon,,,,,,,,RU,T,-1.6132545393025,28,29,7294752,
14111,Salomon,,,,,,,,DE,T,-1.56682461961755,25,26,7299629,
8241,Trallrus,,,,,,,,RU,P,-1.10083030714549,26,27,7291219,
20709,Traviktox,,,,,,,,,P,-1.92482915591263,27,28,7300858,
9017,靠爸胖子連勝文,,,3,,,,,TW,T,-1.26735992866902,27,28,7287237,
12957,LemonLyman,,,,,0,,,ES,Z,-1.64759192646963,61,62,7299806,
17057,LeMonMon,,,,,,,,CN,Z,-1.75650153010661,29,30,7286705,
15219,LemonSlyme,,,,,,,,JP,T,-1.78793395734803,61,62,7301389,
20772,lexad,,,,,,,,RU,P,-1.96112066210506,25,26,7289654,
3668,Lexer,,,,3995,2,,,CA,Z,-0.711183735319424,28,29,7301201,
3010,LEXO,,,,2545,2,,,NZ,Z,-0.513514241312449,27,28,7296654,
7122,lexuskang,,,,,0,,,AU,Z,-0.881657651866672,28,29,7285650,
17459,LGChanceY,,,,,,,,,Z,-1.76233455551167,25,26,7286241,
4315,Lyliom,,,,,,,,FR,P,-0.784795679123947,25,26,7298164,
2871,LynXer,,,,2922,3,,,PH,T,-0.841735382321891,68,69,7290463,
13861,Lyra,"",,,,,"",,US,T,-1.91785566690674,92,93,7298736,""
15924,Makasz,,,,,,,,PL,R,-1.70158109822273,28,29,7302226,
19947,make,,,,,,,,,Z,-1.96037561966516,34,35,7292659,
9988,maker,,,,,,,,KR,P,-1.03976447102163,28,29,7292335,
16582,manubrasil,,,,,,,,BR,R,-1.73700296201131,28,29,7285052,
